DATAFLOW,LAST UPDATE,freq,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EE,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EE,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EE,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EE,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2017,1.4,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2018,1.8,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EL,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2013,40.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2014,43.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2015,36.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2016,44.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2017,39.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2018,44.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2019,42.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2020,33.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2021,34.9,bd
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ES,2022,39.6,d
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2013,191.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2014,195.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2015,189.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2016,202.1,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2017,200.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2018,203.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2019,204.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2020,177.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2021,187.4,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,EU27_2020,2022,217.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2013,6.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2014,8.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2015,7.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2016,6.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2017,7.1,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2018,8.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2019,9.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2020,8.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2021,8.3,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FI,2022,10.1,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2013,28.7,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2014,18.5,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2015,22.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2016,23.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2017,17.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2018,17.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2019,13.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2020,17.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2021,22.0,bd
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,FR,2022,27.7,d
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HR,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,HU,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2013,3.0,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2014,3.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2015,2.9,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2016,3.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2017,3.8,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2018,3.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2019,4.2,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IE,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2013,1.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2014,1.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2015,1.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2016,1.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2017,1.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2018,1.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2019,1.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2020,1.3,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2021,1.6,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IS,2022,2.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2013,17.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2014,23.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2015,16.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2016,17.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2017,20.5,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2018,19.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2019,18.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2020,20.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2021,17.6,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,IT,2022,16.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LT,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2015,0.6,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2016,0.6,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2018,0.6,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LU,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,LV,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,ME,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,MK,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,MK,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,THS_PER,MK,2015,,u
