DATAFLOW,LAST UPDATE,freq,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2017,8.3,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2019,7.6,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2020,11.0,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RO,2022,7.3,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2013,7.0,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2014,7.9,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2015,8.8,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2016,6.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2017,9.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2018,6.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2019,5.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2020,5.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2021,8.1,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,RS,2022,9.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2013,36.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2014,36.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2015,38.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2016,36.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2017,38.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2018,36.5,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2019,36.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2020,34.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2021,33.9,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SE,2022,31.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2013,2.5,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2014,2.2,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2015,2.9,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2016,2.6,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2017,3.1,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2018,2.9,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2019,2.8,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2020,2.5,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2021,3.6,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SI,2022,4.3,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2013,8.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2014,9.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2015,8.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2016,7.5,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2017,7.1,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2018,5.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2019,7.0,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2020,8.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,SK,2022,6.6,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2013,22.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2014,28.4,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2015,34.3,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2016,34.2,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2017,30.4,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2018,40.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2019,37.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,TR,2020,26.6,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2013,190.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2014,208.1,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2015,218.8,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2016,234.7,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2017,210.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2018,211.9,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED3_4,THS_PER,UK,2019,208.3,
