DATAFLOW,LAST UPDATE,freq,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CY,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CY,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CY,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CY,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CY,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2013,0.65,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2014,0.80,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2015,0.38,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2016,0.54,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2017,0.59,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2018,0.67,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2019,0.55,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2020,0.68,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2021,0.51,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,CZ,2022,0.70,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2013,0.52,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2014,0.61,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2015,0.60,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2016,0.65,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2017,0.71,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2018,0.63,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2019,0.67,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2020,0.48,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2021,0.54,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DE,2022,0.58,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2013,1.77,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2014,2.07,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2015,2.20,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2016,1.97,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2017,2.00,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2018,2.05,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2019,2.14,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2020,1.78,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2021,1.88,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,DK,2022,2.16,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EE,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2017,0.17,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2018,0.22,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EL,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2013,0.67,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2014,0.72,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2015,0.60,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2016,0.71,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2017,0.63,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2018,0.69,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2019,0.66,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2020,0.57,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2021,0.60,bd
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ES,2022,0.65,d
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2013,0.53,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2014,0.55,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2015,0.54,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2016,0.58,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2017,0.58,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2018,0.59,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2019,0.60,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2020,0.55,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2021,0.59,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,EU27_2020,2022,0.65,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2013,2.11,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2014,2.91,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2015,2.74,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2016,2.58,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2017,2.72,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2018,3.42,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2019,3.80,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2020,3.77,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2021,3.08,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FI,2022,3.64,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2013,0.60,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2014,0.41,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2015,0.53,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2016,0.58,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2017,0.42,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2018,0.43,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2019,0.37,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2020,0.48,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2021,0.67,bd
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,FR,2022,0.82,d
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HR,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,HU,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2013,0.96,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2014,1.28,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2015,1.02,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2016,1.16,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2017,1.38,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2018,1.28,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2019,1.48,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IE,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2013,2.96,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2014,2.65,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2015,3.10,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2016,3.12,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2017,3.07,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2018,2.90,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2019,2.86,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2020,2.78,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2021,4.20,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IS,2022,4.52,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2013,0.23,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2014,0.32,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2015,0.24,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2016,0.24,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2017,0.29,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2018,0.28,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2019,0.27,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2020,0.30,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2021,0.27,b
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,IT,2022,0.25,
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LT,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2015,1.16,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2016,1.72,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2018,1.36,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LU,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2019,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2020,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2021,,bu
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,LV,2022,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2013,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2014,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2015,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2016,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2017,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2018,,u
ESTAT:SPRT_EMP_EDU(1.0),13/06/23 11:00:00,A,ED0-2,PC_EMP,ME,2019,,u
