DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2015,0.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2016,0.35,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2017,0.68,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2018,0.78,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2019,0.73,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2020,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2021,0.30,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,MT,2022,0.67,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2013,0.87,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2014,0.89,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2015,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2016,1.00,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2017,0.93,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2018,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2019,1.03,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2020,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2021,0.91,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NL,2022,0.95,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2013,0.94,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2014,0.92,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2015,0.98,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2016,1.10,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2017,1.09,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2018,1.21,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2019,1.19,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2020,1.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2021,1.12,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,NO,2022,1.13,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2013,0.34,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2014,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2015,0.36,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2016,0.40,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2017,0.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2018,0.46,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2019,0.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2020,0.40,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2021,0.39,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PL,2022,0.41,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2013,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2014,0.71,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2015,0.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2016,0.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2017,0.84,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2018,0.77,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2019,0.77,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2020,0.79,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2021,0.76,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,PT,2022,0.89,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2013,0.16,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2014,0.12,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2015,0.14,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2016,0.15,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2017,0.17,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2018,0.12,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2019,0.18,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2020,0.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2021,0.16,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RO,2022,0.21,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2013,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2014,0.54,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2015,0.59,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2016,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2017,0.58,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2018,0.48,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2019,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2020,0.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2021,0.55,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,RS,2022,0.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2013,1.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2014,1.54,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2015,1.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2016,1.53,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2017,1.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2018,1.61,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2019,1.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2020,1.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2021,1.41,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SE,2022,1.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2013,0.45,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2014,0.45,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2015,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2016,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2017,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2018,0.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2019,0.50,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2020,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2021,0.82,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SI,2022,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2013,0.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2014,0.53,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2015,0.46,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2016,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2017,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2018,0.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2019,0.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2020,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2021,0.39,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,SK,2022,0.44,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2013,0.24,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2014,0.25,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2015,0.31,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2016,0.29,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2017,0.30,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2018,0.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2019,0.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,TR,2020,0.25,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2013,1.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2014,1.30,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2015,1.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2016,1.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2017,1.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2018,1.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,PC_EMP,UK,2019,1.30,
