DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EE,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EE,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EE,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EE,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EE,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,EL,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2013,1.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2016,1.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2017,2.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2018,1.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2019,1.4,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,ES,2021,,bu
