DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DE,2019,0.50,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DE,2020,0.47,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DE,2021,0.42,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DE,2022,0.42,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2013,0.44,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2014,0.52,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2015,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2016,0.62,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2017,0.55,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2018,0.55,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2019,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2020,0.52,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2021,0.60,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,DK,2022,0.80,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2013,0.58,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2014,0.57,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2015,0.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2016,0.66,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2017,0.69,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2018,0.76,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2019,0.84,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2020,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2021,0.69,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EE,2022,0.93,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2013,0.23,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2014,0.32,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2015,0.37,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2016,0.41,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2017,0.41,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2018,0.46,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2019,0.45,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2020,0.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2021,0.51,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EL,2022,0.64,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2013,0.68,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2014,0.81,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2015,0.78,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2016,0.77,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2017,0.76,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2018,0.80,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2019,0.81,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2020,0.80,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2021,0.86,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ES,2022,0.83,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2013,0.50,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2014,0.50,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2015,0.51,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2016,0.52,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2017,0.52,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2018,0.53,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2019,0.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2020,0.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2021,0.57,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,EU27_2020,2022,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2013,0.73,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2014,0.82,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2015,0.87,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2016,0.84,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2017,0.90,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2018,0.90,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2019,0.77,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2020,0.92,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2021,0.90,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FI,2022,0.80,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2013,0.72,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2014,0.55,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2015,0.57,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2016,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2017,0.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2018,0.58,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2019,0.61,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2020,0.62,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2021,0.93,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,FR,2022,0.95,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2013,0.34,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2014,0.42,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2015,0.29,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2016,0.30,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2017,0.34,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2018,0.52,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2019,0.55,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2020,0.29,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2021,0.43,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HR,2022,0.46,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2013,0.24,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2014,0.27,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2015,0.37,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2016,0.31,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2017,0.27,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2018,0.36,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2019,0.35,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2020,0.43,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2021,0.50,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,HU,2022,0.45,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2013,0.86,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2014,0.84,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2015,0.73,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2016,0.83,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2017,0.88,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2018,0.89,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2019,0.82,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2020,0.75,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2021,0.69,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IE,2022,0.70,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2013,1.30,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2014,1.22,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2015,1.30,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2016,1.45,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2017,1.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2018,1.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2019,1.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2020,1.60,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2021,2.15,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IS,2022,1.99,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2013,0.40,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2014,0.47,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2015,0.43,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2016,0.42,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2017,0.44,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2018,0.40,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2019,0.48,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2020,0.50,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2021,0.37,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,IT,2022,0.46,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2013,0.36,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2014,0.36,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2015,0.53,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2016,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2017,0.49,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2018,0.53,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2019,0.37,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2020,0.40,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2021,0.50,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LT,2022,0.49,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2013,0.52,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2014,0.36,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2015,0.58,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2016,0.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2017,0.58,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2018,0.61,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2019,0.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2020,0.61,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2021,0.45,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LU,2022,0.52,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2013,0.41,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2014,0.46,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2015,0.37,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2016,0.49,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2017,0.58,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2018,0.76,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2019,0.96,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2020,0.71,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2021,0.60,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,LV,2022,0.54,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ME,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ME,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ME,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,PC_EMP,ME,2016,,u
