DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CH,2022,21.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2013,1.4,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2014,1.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2015,1.3,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2016,1.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2017,1.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2018,1.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2019,1.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2020,2.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2021,2.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CY,2022,2.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2013,13.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2014,16.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2015,16.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2016,19.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2017,16.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2018,19.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2019,22.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2020,18.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2021,19.5,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,CZ,2022,18.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2013,103.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2014,106.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2015,112.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2016,117.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2017,119.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2018,121.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2019,125.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2020,116.7,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2021,114.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DE,2022,113.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2013,11.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2014,13.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2015,15.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2016,14.7,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2017,13.5,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2018,13.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2019,15.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2020,14.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2021,13.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,DK,2022,18.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2013,3.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2014,3.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2015,2.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2016,3.0,
