DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EL,2021,0.64,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EL,2022,0.99,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2013,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2014,1.07,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2015,1.08,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2016,1.18,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2017,1.15,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2018,1.17,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2019,1.20,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2020,1.15,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2021,1.15,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ES,2022,1.22,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2013,0.61,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2014,0.63,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2015,0.65,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2016,0.68,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2017,0.67,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2018,0.68,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2019,0.70,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2020,0.71,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2021,0.71,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,EU27_2020,2022,0.76,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2013,1.04,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2014,1.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2015,1.25,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2016,1.28,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2017,1.20,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2018,1.11,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2019,1.08,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2020,1.16,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2021,1.28,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FI,2022,1.24,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2013,0.88,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2014,0.72,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2015,0.74,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2016,0.80,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2017,0.74,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2018,0.83,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2019,0.78,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2020,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2021,1.12,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,FR,2022,1.19,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2013,0.30,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2014,0.40,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2015,0.36,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2016,0.47,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2017,0.47,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2018,0.64,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2019,0.72,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2020,0.48,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2021,0.58,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HR,2022,0.68,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2013,0.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2014,0.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2015,0.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2016,0.48,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2017,0.41,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2018,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2019,0.53,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2020,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2021,0.64,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,HU,2022,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2013,1.16,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2014,1.14,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2015,1.05,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2016,1.14,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2017,1.10,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2018,1.13,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2019,1.13,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2020,1.09,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2021,0.92,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IE,2022,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2013,2.19,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2014,1.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2015,2.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2016,2.15,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2017,2.24,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2018,2.07,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2019,2.06,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2020,2.22,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2021,2.76,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IS,2022,2.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2013,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2014,0.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2015,0.47,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2016,0.50,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2017,0.58,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2018,0.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2019,0.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2020,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2021,0.47,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,IT,2022,0.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2013,0.40,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2014,0.50,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2015,0.54,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2016,0.65,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2017,0.59,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2018,0.76,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2019,0.44,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2020,0.32,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2021,0.53,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LT,2022,0.52,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2013,0.59,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2014,0.56,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2015,0.83,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2016,0.94,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2017,0.83,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2018,0.79,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2019,0.68,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2020,0.80,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2021,0.56,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LU,2022,0.94,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2013,0.60,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2014,0.66,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2015,0.66,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2016,0.54,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2017,0.82,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2018,0.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2019,1.10,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2020,0.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2021,0.71,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,LV,2022,0.61,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2013,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2016,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2017,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2018,0.93,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2019,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,ME,2020,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2013,0.23,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2014,0.40,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2015,0.44,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2016,0.29,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2017,0.40,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2018,0.33,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2019,0.34,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MK,2020,0.33,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2013,0.58,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2014,0.68,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2015,0.70,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2016,0.42,u
