DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,DK,2018,1.06,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,DK,2019,1.08,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,DK,2020,0.92,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,DK,2021,1.06,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,DK,2022,1.19,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2013,0.59,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2014,0.96,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2015,0.74,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2016,0.76,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2017,0.81,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2018,0.78,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2019,0.90,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2020,0.64,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2021,0.72,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EE,2022,0.99,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2013,0.31,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2014,0.36,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2015,0.31,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2016,0.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2017,0.53,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2018,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2019,0.54,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2020,0.67,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2021,0.49,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EL,2022,0.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2013,0.94,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2014,1.09,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2015,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2016,0.90,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2017,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2018,1.01,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2019,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2020,0.90,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2021,1.06,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ES,2022,1.05,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2013,0.62,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2014,0.63,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2015,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2016,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2017,0.66,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2018,0.67,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2019,0.69,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2020,0.65,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2021,0.68,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,EU27_2020,2022,0.74,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2013,1.08,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2014,1.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2015,1.28,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2016,1.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2017,1.34,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2018,1.43,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2019,1.45,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2020,1.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2021,1.33,b
